call_id,call_datetime,agent_id,country,campaign_id,lead_id,attempt_number,dialer_status,talk_seconds,wrap_seconds,disposition,recording_flag
CALLL73YWZ3OVQ,2025-08-24T06:43:29,AGIT6YA0,KE,CAMPXEPQ85JS,LEADVIF81J67,2,NO_ANSWER,0,0,,Y
CALL9KE63EEEHG,2025-08-24T07:07:53,AGX09LPX,GH,CAMPX1945NQ4,LEADXJQ5NV8O,7,NO_ANSWER,0,0,,Y
CALL6FPS83X6ZL,2025-08-24T07:13:44,AGD9Y8Y0,GH,CAMPX1945NQ4,LEADSO03W2MR,3,NO_ANSWER,0,0,,Y
CALLUTV3H5FF6E,2025-08-24T08:01:59,AG3X9DW7,UG,CAMPJ5PHT0HL,LEAD0HRQSU95,2,BUSY,0,0,,Y
CALLTGHOHJULHT,2025-08-24T08:12:45,AGFBF4FK,GH,CAMP7XVG0FN9,LEADAB0QM6UT,5,NO_ANSWER,0,0,,Y
CALLJB4ZVS9YIU,2025-08-24T08:24:25,AGQMBBXD,UG,CAMPIBLJH75L,LEAD7C0Q6ULH,8,NO_ANSWER,0,0,,Y
CALLON97OD4RRL,2025-08-24T08:36:50,AG89NZHQ,UG,CAMPJ5PHT0HL,LEAD5SIDASO7,4,NO_ANSWER,0,0,,Y
CALLDNTSYN2Q77,2025-08-24T08:42:08,AGLW3ZFE,KE,CAMPVF1T2TAL,LEADZWDZ09WF,1,RING,0,0,,Y
CALL4ZX263LYAU,2025-08-24T08:49:06,AGX09LPX,ZM,CAMPW2PCN9T8,LEADW0P1Z00V,1,CONNECTED,252,77,NOT_INTERESTED,Y
CALLU9YP9SVZ9E,2025-08-24T09:06:04,AGTB8VFQ,UG,CAMPIBLJH75L,LEADLQGA3QUP,3,CONNECTED,224,98,WRONG_NUMBER,Y
CALLCTYB6GCSWI,2025-08-24T09:06:13,AGN385C6,KE,CAMPPQK51FPK,LEAD2S60YUP1,1,CONNECTED,52,60,NOT_INTERESTED,Y
CALLU1ALS0W38X,2025-08-24T09:09:03,AG1QOOHF,KE,CAMPXEPQ85JS,LEAD8MA30W78,3,BUSY,0,0,,Y
CALL78VO784KQJ,2025-08-24T09:20:41,AGRX9WX1,KE,CAMPVF1T2TAL,LEADDBFXA2WD,1,ABANDONED,0,0,,Y
CALLTKVI3BGFCN,2025-08-24T09:33:48,AGRX9WX1,KE,CAMPPQK51FPK,LEADUL62CF4M,2,NO_ANSWER,0,0,,Y
CALLZFSN3T59R6,2025-08-24T09:36:07,AGKHYB0R,KE,CAMPPQK51FPK,LEADQ95G3V23,1,BUSY,0,0,,Y
CALLMTBD3SJW11,2025-08-24T09:46:13,AG37PR5A,GH,CAMPX1945NQ4,LEAD1EGOM62H,3,BUSY,0,0,,Y
CALLCMLAGXEXJP,2025-08-24T09:49:08,AGIPG6A2,ZM,CAMPJIUJV6OH,LEADEDL60YOK,5,RING,0,0,,Y
CALLOH24XCLQRP,2025-08-24T10:04:49,AG37A67E,ZM,CAMPW2PCN9T8,LEADWX4KK1R6,1,NO_ANSWER,0,0,,Y
CALL3ANQ6V097P,2025-08-24T10:07:31,AG3H93SI,UG,CAMPJ5PHT0HL,LEADESMRWGEB,3,CONNECTED,442,9,CALLBACK,Y
CALLH5XVUPH25A,2025-08-24T10:28:09,AGIMNSCH,KE,CAMPVF1T2TAL,LEADB8C7X0H3,1,NO_ANSWER,0,0,,Y
CALL21PI8M85BN,2025-08-24T10:37:44,AG10KWCC,KE,CAMPPQK51FPK,LEADDLYPGG6N,2,CONNECTED,400,5,SALE,Y
CALLB89CTPQDKA,2025-08-24T10:47:30,AGZYKBB5,GH,CAMPX1945NQ4,LEADXLSRVP0I,1,CONNECTED,49,48,WRONG_NUMBER,Y
CALLCAXOD97QQ1,2025-08-24T11:01:03,AGBXQNQ7,UG,CAMPIBLJH75L,LEADNDTTUM2I,7,NO_ANSWER,0,0,,Y
CALLQ1GT7DHT8D,2025-08-24T11:02:08,AGQI80KA,KE,CAMPVF1T2TAL,LEAD4FDD7R19,4,NO_ANSWER,0,0,,Y
CALLP4SIMRKVN5,2025-08-24T11:03:33,AG3RE8HC,KE,CAMPVF1T2TAL,LEAD7DYVGDGF,3,CONNECTED,240,5,,Y
CALL9L4MYIYHUI,2025-08-24T11:05:14,AG26XPJ2,GH,CAMP4V30T9NT,LEAD55IZOLNN,2,NO_ANSWER,0,0,,Y
CALL2SPER4K070,2025-08-24T11:47:52,AG456H95,ZM,CAMPW2PCN9T8,LEADQ4VHU4BA,5,NO_ANSWER,0,0,,Y
CALL6OE1SHORA0,2025-08-24T11:50:12,AG81GX5Y,ZM,CAMPJIUJV6OH,LEAD1IEIXWC4,4,NO_ANSWER,0,0,,Y
CALL7RSWYXZVC5,2025-08-24T12:05:20,AGJAZF74,KE,CAMPFD0TVBDI,LEAD6ODR9HOU,2,CONNECTED,51,13,SALE,N
CALLR12D5VR2BK,2025-08-24T12:06:26,AGGV3WAG,KE,CAMPVF1T2TAL,LEADLPDIXCVT,1,CONNECTED,34,39,CALLBACK,Y
CALLYPBL65BTHM,2025-08-24T12:16:26,AGQRNV3H,UG,CAMPJ5PHT0HL,LEADAMWU28RL,5,ABANDONED,0,0,,Y
CALL4MBF35B5MG,2025-08-24T12:32:52,AGGV3WAG,KE,CAMPVF1T2TAL,LEADZEGBL2QG,3,CONNECTED,161,7,,Y
CALLR8GXR5RM0H,2025-08-24T12:59:39,AGYJEEDP,UG,CAMPJ5PHT0HL,LEADGD1T53YK,5,CONNECTED,217,19,NOT_INTERESTED,N
CALLA9S1R8VSQU,2025-08-24T13:14:26,AGP1M2VC,UG,CAMPIBLJH75L,LEAD5TXC066O,4,CONNECTED,25,28,NOT_INTERESTED,Y
CALLJKJN2N4N9I,2025-08-24T13:25:29,AG37A67E,ZM,CAMPW2PCN9T8,LEADZSA6HA3V,4,CONNECTED,37,23,OTHER,Y
CALL0EK219QG5G,2025-08-24T13:28:11,AGSOAVA6,KE,CAMPFD0TVBDI,LEADAB42HHIH,2,BUSY,0,0,,Y
CALLUPRKG8LE76,2025-08-24T13:28:21,AGK33AH7,UG,CAMPJ5PHT0HL,LEADA4FEJGXA,3,CONNECTED,53,6,CALLBACK,N
CALLNX8YYNB2QL,2025-08-24T13:54:40,AGGV3WAG,KE,CAMPXEPQ85JS,LEADDET4KERZ,4,CONNECTED,474,15,TECH_ISSUE,Y
CALL92IEUYQZTL,2025-08-24T14:00:25,AGC0VSVI,UG,CAMPIBLJH75L,LEADQS57WC8M,1,CONNECTED,26,67,CALLBACK,Y
CALL869G492CHS,2025-08-24T14:09:27,AGQMBBXD,UG,CAMPIBLJH75L,LEADXWDPA7YZ,5,CONNECTED,90,32,WRONG_NUMBER,N
CALLMZUH1IPDLR,2025-08-24T14:09:30,AGVAD5MA,UG,CAMPJ5PHT0HL,LEADIPA2VOI8,4,NO_ANSWER,0,0,,Y
CALLKQ5UEEVG8O,2025-08-24T14:31:44,AGVEKT47,UG,CAMPIBLJH75L,LEADEJ9C0UU5,6,CONNECTED,184,30,NOT_INTERESTED,Y
CALLWHFPRVNW0X,2025-08-24T15:07:59,AG3H93SI,ZM,CAMPJIUJV6OH,LEADZ4QT7ZVN,1,RING,0,0,,Y
CALLDMZVXY16ZG,2025-08-24T15:16:02,AG3RE8HC,KE,CAMPXEPQ85JS,LEAD8D1WJCIT,2,ABANDONED,0,0,,Y
CALL7DFF9JIT4A,2025-08-24T15:54:38,AGZYKBB5,KE,CAMPFD0TVBDI,LEADYE0A4ABN,3,CONNECTED,26,34,,N
CALL8V961Y2X6M,2025-08-24T16:16:29,AGJZTRHX,UG,CAMPJ5PHT0HL,LEADOTQF74RQ,4,CONNECTED,71,11,CALLBACK,Y
CALLZ117IB22ZU,2025-08-24T17:21:49,AGPCX1AV,ZM,CAMPJIUJV6OH,LEADIFWR0UI1,7,CONNECTED,39,37,NOT_INTERESTED,Y
CALL6RXJCMY0V0,2025-08-24T17:50:03,AGFBF4FK,GH,CAMP4V30T9NT,LEAD7K5W1JL6,5,CONNECTED,130,25,CALLBACK,Y
CALL5W53NAHOH2,2025-08-24T18:02:13,AG3RE8HC,KE,CAMPPQK51FPK,LEADN89LTAJW,4,NO_ANSWER,0,0,,Y
CALLKUC8AK2IVD,2025-08-24T18:35:22,AGIT6YA0,KE,CAMPFD0TVBDI,LEADJKPQKBE0,3,NO_ANSWER,0,0,,N
CALLMYIM5UY4GO,2025-08-24T18:42:25,AG3H93SI,ZM,CAMPJIUJV6OH,LEAD6UJLQV62,4,CONNECTED,139,95,CALLBACK,Y
CALLG90MX7ACCD,2025-08-24T18:49:50,AGQI80KA,GH,CAMP4V30T9NT,LEADG7ZD3Q0E,3,NO_ANSWER,0,0,,Y
CALL4SM851JPP4,2025-08-24T19:08:40,AG0BJHPP,UG,CAMPIBLJH75L,LEAD877FXV7A,5,CONNECTED,130,118,CALLBACK,Y
CALL3O4CFT1A1R,2025-08-24T19:20:43,AGNJXCML,ZM,CAMPW2PCN9T8,LEAD07VO79I3,2,NO_ANSWER,0,0,,Y
CALL1IXHUYCS2B,2025-08-24T19:47:00,AG0BJHPP,UG,CAMPIBLJH75L,LEADV0EHLITS,8,CONNECTED,10,32,NOT_INTERESTED,Y
CALLRGBOMLNGY4,2025-08-24T19:53:45,AGYFTXDX,UG,CAMPIBLJH75L,LEADC8UYO57P,6,BUSY,0,0,,Y
CALL4QLKNCC1X0,2025-08-24T19:56:29,AGYJEEDP,UG,CAMPJ5PHT0HL,LEADDMBJHY3M,3,CONNECTED,586,30,,Y
CALLAVH9KS02QH,2025-08-24T20:14:09,AG8Y3ON2,UG,CAMPIBLJH75L,LEADHYP9UMYG,1,CONNECTED,205,56,NOT_INTERESTED,Y
CALLMCXFXRLXRJ,2025-08-24T20:20:17,AG26XPJ2,GH,CAMPX1945NQ4,LEADA45HVGOX,3,NO_ANSWER,0,0,,Y
CALLBJLVY6L1XX,2025-08-24T20:20:38,AGDGKOU3,KE,CAMPPQK51FPK,LEADHXJ3APNU,1,ABANDONED,0,0,,Y
CALLR0BTA09RUQ,2025-08-24T20:39:12,AGCT71WB,UG,CAMPIBLJH75L,LEAD0MB1L631,5,CONNECTED,119,14,NOT_INTERESTED,Y
CALLANCRIOY6BK,2025-08-24T20:50:41,AGJAZF74,KE,CAMPXEPQ85JS,LEADDQFC1YUZ,6,NO_ANSWER,0,0,,Y
CALLVUBXCJT86L,2025-08-24T21:05:21,AG89NZHQ,UG,CAMPIBLJH75L,LEADEJ9C0UU5,7,CONNECTED,192,33,,Y
CALLVOBDH2E8BZ,2025-08-24T21:08:12,AGYJEEDP,UG,CAMPJ5PHT0HL,LEAD23Y30YSX,1,CONNECTED,10,5,CALLBACK,Y
CALLD16ERTCYAT,2025-08-24T21:21:24,AGSOAVA6,KE,CAMPPQK51FPK,LEAD2B7YJNXZ,3,NO_ANSWER,0,0,,N
CALL0DL4YCPUUK,2025-08-24T21:28:19,AG81GX5Y,KE,CAMPXEPQ85JS,LEAD2EC8RA48,1,NO_ANSWER,0,0,,Y
CALLSQGHFTC9GF,2025-08-24T21:33:11,AGBVYSIK,GH,CAMPX1945NQ4,LEADI2DNODKD,2,CONNECTED,71,5,CALLBACK,Y
CALLUDKTQ4H54P,2025-08-24T21:39:12,AGTB8VFQ,UG,CAMPIBLJH75L,LEADTN7SU62J,3,NO_ANSWER,0,0,,N
CALLVC0JS2M4TC,2025-08-24T21:43:20,AG80ZWVH,GH,CAMP4V30T9NT,LEAD43D8W3ZP,3,CONNECTED,336,18,NOT_INTERESTED,Y
CALLTMMG7QJJY0,2025-08-24T21:58:00,AGRBLB8T,KE,CAMPPQK51FPK,LEADBKJY2NZ7,3,NO_ANSWER,0,0,,Y
CALL143MO2OP6V,2025-08-24T22:09:24,AGVEKT47,UG,CAMPIBLJH75L,LEAD7C0Q6ULH,9,CONNECTED,114,5,,Y
CALL7EMX14GP9E,2025-08-24T22:12:10,AGHJQMQU,KE,CAMPLC58DRC1,LEADQBNKX9DV,2,CONNECTED,146,6,WRONG_NUMBER,Y
CALLBXHQ8WHZ83,2025-08-24T22:30:21,AG7ZJC7R,GH,CAMPX1945NQ4,LEADF1HGAV42,4,NO_ANSWER,0,0,,Y
CALLMTHKIWJSUJ,2025-08-24T22:38:36,AG89NZHQ,UG,CAMPIBLJH75L,LEAD4VSK23AF,3,CONNECTED,10,12,OTHER,N
CALLNIIAXZN96U,2025-08-24T22:44:37,AG8GX8M8,KE,CAMPLC58DRC1,LEADVO6YVPDK,1,RING,0,0,,Y
CALLDQTI9CK6XP,2025-08-24T22:53:04,AGRDDN7P,KE,CAMPVF1T2TAL,LEADVXO3PEOJ,1,NO_ANSWER,0,0,,Y
CALLGQOMMY45LF,2025-08-24T23:06:03,AGRBLB8T,UG,CAMPIBLJH75L,LEAD92Y8LZ8C,5,NO_ANSWER,0,0,,Y
CALL0ICV7F7JVF,2025-08-24T23:19:40,AGKDM6Z6,KE,CAMPFD0TVBDI,LEADLPDIXCVT,2,CONNECTED,271,8,NOT_INTERESTED,Y
CALL7DX895SAGT,2025-08-24T23:32:34,AGPCX1AV,ZM,CAMPW2PCN9T8,LEADFOWAPCQ7,3,ABANDONED,0,0,,Y
CALLIR1PJ712SL,2025-08-24T23:42:44,AGFASEMU,UG,CAMPIBLJH75L,LEADEFZ811ID,5,CONNECTED,19,18,NOT_INTERESTED,Y
CALL06F645HA8G,2025-08-24T23:49:45,AGX5S2U4,ZM,CAMPJIUJV6OH,LEADEPL2U5CF,1,CONNECTED,37,42,NOT_INTERESTED,N
CALLA59OR6Z53Y,2025-08-24T23:52:29,AGZTI89U,UG,CAMPJ5PHT0HL,LEADBUOTDH00,2,NO_ANSWER,0,0,,N
CALLC6X1T0ETZQ,2025-08-24T23:55:05,AG5115ZG,GH,CAMPX1945NQ4,LEADVIARPH3Q,2,CONNECTED,103,5,NOT_INTERESTED,Y
CALL8VLSHY7AI6,2025-08-24T23:55:11,AG26XPJ2,GH,CAMP7XVG0FN9,LEADGPJDJHMX,2,NO_ANSWER,0,0,,Y
CALLCSANSRNMBF,2025-08-25T00:01:12,AG5U2691,GH,CAMP4V30T9NT,LEADRTT3NUPU,1,CONNECTED,201,5,,Y
CALLHP18NT99RA,2025-08-25T00:11:38,AGFBF4FK,GH,CAMP7XVG0FN9,LEAD30307HDH,3,NO_ANSWER,0,0,,Y
CALLQKXMQ6TEFQ,2025-08-25T00:12:44,AGGPP3SU,GH,CAMPX1945NQ4,LEAD47EMDOFG,3,NO_ANSWER,0,0,,Y
CALLE0APHW4JQZ,2025-08-25T00:26:12,AGABCZ7E,GH,CAMPX1945NQ4,LEADDD56H6U9,1,CONNECTED,10,51,NOT_INTERESTED,Y
CALLTPXY8EBBVQ,2025-08-25T00:32:32,AGB2RH73,ZM,CAMPJIUJV6OH,LEAD8W81AYUA,2,BUSY,0,0,,Y
CALL6W0NYMRIXP,2025-08-25T01:30:01,AGX5S2U4,ZM,CAMPJIUJV6OH,LEADMOUZE66V,6,CONNECTED,215,50,NOT_INTERESTED,Y
CALLGAYB3LTKG3,2025-08-25T01:30:32,AGMRQP94,GH,CAMP7XVG0FN9,LEADM9GQJANQ,2,CONNECTED,132,14,NOT_INTERESTED,Y
CALLAY14ZQ2LLG,2025-08-25T02:09:19,AGDGKOU3,ZM,CAMPW2PCN9T8,LEADOS7YT2M6,5,NO_ANSWER,0,0,,Y
CALLPET6H2UXUK,2025-08-25T02:18:24,AGLSXJXR,ZM,CAMPW2PCN9T8,LEADXRW6TM2O,2,ABANDONED,0,0,,Y
CALLA65SZNPXUC,2025-08-25T02:34:31,AGJNJ0KX,GH,CAMPX1945NQ4,LEAD5CV35XUD,5,ABANDONED,0,0,,Y
CALLS3CDOOF2JJ,2025-08-25T02:46:37,AGXOWRG1,GH,CAMP7XVG0FN9,LEADGBMFBUVL,2,NO_ANSWER,0,0,,Y
CALL4PFTOI6YES,2025-08-25T02:55:56,AGZYKBB5,GH,CAMPX1945NQ4,LEADE8G8JDP0,3,NO_ANSWER,0,0,,Y
CALLTLFAZDFHTU,2025-08-25T03:01:50,AGDGKOU3,ZM,CAMPJIUJV6OH,LEAD75RMG7F9,2,CONNECTED,10,13,NOT_INTERESTED,Y
CALL9WZ2S9SLH1,2025-08-25T03:17:17,AG5U2691,UG,CAMPIBLJH75L,LEADLSE45BG3,6,NO_ANSWER,0,0,,Y
CALLM7G5GVJPKK,2025-08-25T03:22:34,AG59SHE9,GH,CAMP4V30T9NT,LEADYNTL2UG0,5,NO_ANSWER,0,0,,Y
CALLD8C1AM0IHD,2025-08-25T04:03:06,AG5HFSH6,ZM,CAMPJIUJV6OH,LEADXLRFCD6M,2,CONNECTED,547,11,NOT_INTERESTED,Y
CALL9OWS6Y580W,2025-08-25T04:35:18,AGYQO89L,ZM,CAMPW2PCN9T8,LEADHLI5L692,4,CONNECTED,39,32,WRONG_NUMBER,Y
CALLZTEHDXTLVO,2025-08-25T04:36:43,AGHJQMQU,KE,CAMPVF1T2TAL,LEADRZ17A8RN,3,CONNECTED,53,5,NOT_INTERESTED,Y
CALLJGN4CQ6SFC,2025-08-25T04:51:03,AGZPEUWD,GH,CAMP7XVG0FN9,LEADXV5CIX39,3,CONNECTED,82,16,NOT_INTERESTED,Y
CALL1RDAS12Q31,2025-08-25T05:08:14,AGESZBAI,GH,CAMPX1945NQ4,LEADM1ZXYVGI,5,NO_ANSWER,0,0,,Y
CALLUQYK257AOE,2025-08-25T05:15:03,AGXTB80U,UG,CAMPIBLJH75L,LEADFQF5E8OS,1,NO_ANSWER,0,0,,Y
CALL68ZDOPTO9N,2025-08-25T06:09:03,AGYQO89L,GH,CAMP4V30T9NT,LEADE8G8JDP0,2,NO_ANSWER,0,0,,Y
CALLHO032LB93A,2025-08-25T06:21:50,AG37A67E,ZM,CAMPJIUJV6OH,LEADVEJKLCP9,5,NO_ANSWER,0,0,,Y
CALLCF2W5EWUGH,2025-08-25T06:24:55,AGZPEUWD,KE,CAMPXEPQ85JS,LEAD7E5RDEKY,3,RING,0,0,,Y
CALL3Y82FJXLFN,2025-08-25T06:53:31,AGX09LPX,KE,CAMPVF1T2TAL,LEAD3P15AHDB,3,NO_ANSWER,0,0,,N
CALLG49KP9RPHM,2025-08-25T07:09:41,AG3X9DW7,GH,CAMP4V30T9NT,LEADQZ6CP7SA,2,NO_ANSWER,0,0,,N
CALLXNRQ6QBGXW,2025-08-25T07:22:43,AGCT71WB,KE,CAMPPQK51FPK,LEADU9WT2YBU,1,CONNECTED,150,17,SALE,Y
CALLKWZ8EDRMA7,2025-08-25T07:53:48,AG5U2691,UG,CAMPIBLJH75L,LEAD8UACT49L,5,RING,0,0,,Y
CALLAHRVEVXKNA,2025-08-25T08:06:29,AGKHYB0R,KE,CAMPFD0TVBDI,LEAD7DCBHHLK,3,CONNECTED,54,55,CALLBACK,Y
CALLN4NMMPXJUS,2025-08-25T08:12:06,AG37PR5A,UG,CAMPJ5PHT0HL,LEAD07MERBYE,4,CONNECTED,433,5,CALLBACK,Y
CALLOYSYQBBPKM,2025-08-25T08:20:36,AGB2RH73,ZM,CAMPW2PCN9T8,LEADT0IGYO5L,3,NO_ANSWER,0,0,,Y
CALL07FIU6C9FN,2025-08-25T08:23:48,AGR0DHAM,GH,CAMPX1945NQ4,LEADD3KZVH4F,2,CONNECTED,23,5,WRONG_NUMBER,Y
CALL5PO7BTPDO7,2025-08-25T08:35:08,AGX09LPX,KE,CAMPXEPQ85JS,LEADQCYH207X,4,CONNECTED,54,15,NOT_INTERESTED,Y
CALLB0FGYNSATC,2025-08-25T09:10:25,AGZTI89U,UG,CAMPIBLJH75L,LEADO3M25A5P,3,ABANDONED,0,0,,Y
CALLGHSEQ9M1N1,2025-08-25T09:10:54,AGIT6YA0,KE,CAMPXEPQ85JS,LEADJKPQKBE0,2,CONNECTED,158,5,CALLBACK,Y
CALL9D5AQOX6QU,2025-08-25T09:23:18,AGRX9WX1,KE,CAMPPQK51FPK,LEAD7XTX42D1,2,NO_ANSWER,0,0,,Y
CALLAGNPS2XO7X,2025-08-25T10:26:28,AGZYKBB5,KE,CAMPVF1T2TAL,LEAD6QC6K8DJ,3,NO_ANSWER,0,0,,Y
CALLA00S8MJO36,2025-08-25T10:43:43,AGUNPU4E,GH,CAMP4V30T9NT,LEADBO2J3AYI,1,CONNECTED,87,10,NOT_INTERESTED,Y
CALLQSM10KVYXS,2025-08-25T11:23:57,AGC0VSVI,UG,CAMPJ5PHT0HL,LEADMYLQJJBF,9,NO_ANSWER,0,0,,Y
CALLAQ3H8XAZ8J,2025-08-25T11:50:43,AGVAD5MA,ZM,CAMPW2PCN9T8,LEAD8XEBNP5O,3,CONNECTED,405,95,NOT_INTERESTED,Y
CALL57OZJ5D645,2025-08-25T11:53:09,AGLW3ZFE,KE,CAMPPQK51FPK,LEADUHH03G95,2,NO_ANSWER,0,0,,Y
CALL9EW89WWD09,2025-08-25T12:08:41,AG3X9DW7,UG,CAMPIBLJH75L,LEADGD1T53YK,2,BUSY,0,0,,Y
CALLJ9978ZTLSS,2025-08-25T12:12:25,AGC9YPC4,GH,CAMP4V30T9NT,LEADG9FK2ST0,2,NO_ANSWER,0,0,,Y
CALLOTS5D3BLCW,2025-08-25T12:24:40,AGR0DHAM,GH,CAMP4V30T9NT,LEADTSPYA2OT,4,NO_ANSWER,0,0,,N
CALLG1AWZVWOBR,2025-08-25T12:51:44,AGZYKBB5,GH,CAMP4V30T9NT,LEADR64DPJA1,6,NO_ANSWER,0,0,,Y
CALL2C23U2G3RX,2025-08-25T13:23:10,AGIMNSCH,KE,CAMPPQK51FPK,LEAD9SNTP8AK,3,CONNECTED,120,38,CALLBACK,Y
CALLF6WXQGLDXZ,2025-08-25T13:25:53,AGZTI89U,UG,CAMPIBLJH75L,LEADPACO58P8,2,CONNECTED,421,12,,Y
CALLXO6WE815VN,2025-08-25T13:47:47,AG2TPX4L,GH,CAMP7XVG0FN9,LEAD1TXSNHFT,3,ABANDONED,0,0,,N
CALLX0J8WLGW3F,2025-08-25T13:58:59,AG3H93SI,ZM,CAMPW2PCN9T8,LEAD768SY7P1,7,ABANDONED,0,0,,Y
CALL9BG74EJHJZ,2025-08-25T14:06:02,AGJZTRHX,UG,CAMPJ5PHT0HL,LEADPUT7SSOQ,5,NO_ANSWER,0,0,,Y
CALL805AKWJ9B8,2025-08-25T14:26:51,AGPUZHHO,ZM,CAMPW2PCN9T8,LEADGVWRDMLY,4,NO_ANSWER,0,0,,Y
CALLCZG3HY5SES,2025-08-25T14:42:21,AGIPG6A2,ZM,CAMPW2PCN9T8,LEADWOB7P7O0,3,CONNECTED,142,14,CALLBACK,Y
CALLD6WRBODDFN,2025-08-25T15:06:56,AGNJXCML,ZM,CAMPJIUJV6OH,LEADHUM921VF,1,NO_ANSWER,0,0,,Y
CALLQ2VKZUEXWP,2025-08-25T15:12:39,AG81GX5Y,ZM,CAMPJIUJV6OH,LEADD4HQFGHD,8,CONNECTED,17,73,NOT_INTERESTED,Y
CALLT2W3AT7XDA,2025-08-25T15:16:10,AGNJXCML,ZM,CAMPW2PCN9T8,LEADOTUO4UW5,3,CONNECTED,26,24,SALE,Y
CALLBH983GBPN4,2025-08-25T15:16:27,AG2NAFH6,UG,CAMPJ5PHT0HL,LEADMQ0YCY6B,6,CONNECTED,98,26,CALLBACK,Y
CALL97C8K3NNZH,2025-08-25T15:17:15,AGN385C6,ZM,CAMPJIUJV6OH,LEADMI560TOH,6,NO_ANSWER,0,0,,Y
CALLN16MRIEJ4R,2025-08-25T15:44:31,AGO6XT8O,UG,CAMPIBLJH75L,LEADT4BU4I4C,7,BUSY,0,0,,Y
CALLHWRGU62146,2025-08-25T15:55:08,AGESZBAI,GH,CAMPX1945NQ4,LEADRRVWY3RZ,1,CONNECTED,10,16,NOT_INTERESTED,Y
CALLA9AKD4OY3N,2025-08-25T16:07:37,AGJNJ0KX,ZM,CAMPJIUJV6OH,LEADI8WX46QG,5,CONNECTED,40,11,,Y
CALL48ILV6GUGK,2025-08-25T16:13:48,AGE1KLYR,GH,CAMP7XVG0FN9,LEADUQAAJ84R,2,NO_ANSWER,0,0,,Y
CALLUYS0BF63M0,2025-08-25T16:23:24,AGN385C6,ZM,CAMPJIUJV6OH,LEADTRICQPEO,5,CONNECTED,192,5,NOT_INTERESTED,Y
CALLZHT5D9SZ6Z,2025-08-25T16:28:38,AGVEKT47,UG,CAMPJ5PHT0HL,LEAD2NNKQE7A,3,CONNECTED,60,32,CALLBACK,Y
CALL45IGBZMAJB,2025-08-25T16:43:16,AGPCX1AV,ZM,CAMPJIUJV6OH,LEADZSA6HA3V,4,CONNECTED,141,35,SALE,N
CALLAAEBVG0BYI,2025-08-25T16:49:44,AGOXV6Y6,GH,CAMPX1945NQ4,LEADPKNT5I6L,2,RING,0,0,,Y
CALLP8PPUQU8MJ,2025-08-25T16:53:08,AG2TPX4L,GH,CAMP7XVG0FN9,LEADP2E2ASOE,2,NO_ANSWER,0,0,,N
CALLK06HOI9SSM,2025-08-25T17:07:15,AG5115ZG,GH,CAMP7XVG0FN9,LEAD0AN0JBZU,4,BUSY,0,0,,Y
CALLSVYJ9BIEKM,2025-08-25T17:11:39,AGRBLB8T,UG,CAMPJ5PHT0HL,LEADZJQ7W7JP,6,NO_ANSWER,0,0,,Y
CALL822SWTBMDQ,2025-08-25T17:29:58,AG456H95,ZM,CAMPJIUJV6OH,LEADR9V4K00I,6,CONNECTED,268,37,WRONG_NUMBER,Y
CALLRB1KEJJE41,2025-08-25T17:36:41,AGIMNSCH,KE,CAMPXEPQ85JS,LEADJDAN085R,1,CONNECTED,129,100,NOT_INTERESTED,Y
CALLB35WC8FVW3,2025-08-25T17:50:30,AG5U2691,UG,CAMPJ5PHT0HL,LEADHYP9UMYG,1,NO_ANSWER,0,0,,Y
CALLS2FQ8XZQ1P,2025-08-25T17:52:27,AG456H95,ZM,CAMPW2PCN9T8,LEADEPPOLG5T,6,RING,0,0,,Y
CALLU1DGEJ1DG6,2025-08-25T18:04:28,AG7ZJC7R,UG,CAMPIBLJH75L,LEAD8V1ZOCFI,1,NO_ANSWER,0,0,,Y
CALL95ZK7A4VXF,2025-08-25T18:05:05,AGC0VSVI,UG,CAMPJ5PHT0HL,LEADAGE9NY3M,5,NO_ANSWER,0,0,,Y
CALLBMK9AL7TNG,2025-08-25T18:14:48,AGP62LTG,GH,CAMP4V30T9NT,LEAD8EZP7QYE,2,ABANDONED,0,0,,Y
CALL0DPIMRBZN5,2025-08-25T18:33:49,AGRX9WX1,KE,CAMPVF1T2TAL,LEADUMUNLBNQ,3,CONNECTED,10,32,OTHER,N
CALLGSBDVNFH4N,2025-08-25T18:35:06,AGFBF4FK,GH,CAMPX1945NQ4,LEADRE2Q6JXN,2,NO_ANSWER,0,0,,Y
CALL0YNPXYG3VZ,2025-08-25T19:02:03,AGC3V8MO,KE,CAMPXEPQ85JS,LEADAV2OSG6Q,2,CONNECTED,27,5,NOT_INTERESTED,Y
CALL8VEE06LP1L,2025-08-25T19:04:04,AGNADA1K,ZM,CAMPJIUJV6OH,LEAD7X7B7P9J,3,CONNECTED,32,30,CALLBACK,Y
CALLXISLZQ53NX,2025-08-25T19:17:22,AGCT71WB,GH,CAMPX1945NQ4,LEADBR7TCS4C,5,CONNECTED,35,97,NOT_INTERESTED,Y
CALLMV1GLTT9ML,2025-08-25T19:17:57,AGKDM6Z6,ZM,CAMPW2PCN9T8,LEADXAFGOVCC,3,CONNECTED,78,20,WRONG_NUMBER,Y
CALLFXLCEI5N3N,2025-08-25T19:24:58,AG2NAFH6,ZM,CAMPW2PCN9T8,LEADCKHHUZ83,1,NO_ANSWER,0,0,,Y
